Tweet,clean_text,sentiment_polarity,sentiment_subjectivity,sentiment
"I live out in the boonies and my father in law took out my big garbage can for garbage day tomorrow and I had one last bag I needed to throw out so I went past the gate and I kept telling myself to look at the trees and scaring myself, like why tf do I do this to myself 😭😂",i live out in the boonies and my father in law took out my big garbage can for garbage day tomorrow and i had one last bag i needed to throw out so i went past the gate and i kept telling myself to look at the trees and scaring myself like why tf do i do this to myself ,-0.02840909090909091,0.22916666666666666,negative
"Anheuser-Busch products include Budweiser, Stella Artois, Corona, Michelob Light, Rolling Rock, Busch, and more.  https://t.co/yW2yEzMaxM",anheuserbusch products include budweiser stella artois corona michelob light rolling rock busch and more  ,0.45,0.6,positive
"દેશમાં કોરોના સંક્રમણના કેસોમાં ચિંતાજનક વધારો
.
24 કલાકમાં 6050 કેસ નોંધાયા, નવા કેસોમાં 13 ટકાનો વધારો
.
.
@gujarat_vandan

#gujaratvandan #gujaratvandannews #coronapostivecases #corona #coronanews #coronatime #coronavirusnews #coronavid19 #coronavirus #coronapositive #covid19 https://t.co/ATyROUq7z3",દશમ કરન સકરમણન કસમ ચતજનક વધર કલકમ  કસ નધય નવ કસમ  ટકન વધરgujaratvandan gujaratvandannews coronapostivecases corona coronanews coronatime coronavirusnews coronavid coronavirus coronapositive covid ,0.0,0.0,negative
"Indian Govt during the Corona crisis. 
👇👇👇🫡🫡🫡

No Plan To Print Currency Notes To Tide Over Covid-Induced Economic Crisis: FM Nirmala Sitharaman https://t.co/in8M20I4so",indian govt during the corona crisis no plan to print currency notes to tide over covidinduced economic crisis fm nirmala sitharaman ,0.2,0.2,positive
why and how did i even get corona 🗿🗿🗿 what a mystery i always wore a mask wtf,why and how did i even get corona  what a mystery i always wore a mask wtf,-0.5,1.0,negative
What are the symptoms of the XBB.1.16 variant… due to which Corona has regained momentum https://t.co/VKN4UpTNJ5,what are the symptoms of the xbb variant due to which corona has regained momentum ,-0.125,0.375,negative
"#China lies without blushing
#Corona: wild animal market or laboratory breakdown? The head of the #WHO is asking China to release data on the corona virus, which has been known for three years.
#Xi
#Wuhan https://t.co/gH63hceXJO",china lies without blushingcorona wild animal market or laboratory breakdown the head of the who is asking china to release data on the corona virus which has been known for three yearsxiwuhan ,0.1,0.4,negative
"The High Energy L-1 Orbiting X-ray Spectrometer (HEL1OS) developed by Udaipur, Rajasthan Solar Observatory has been integrated into the Aditya-L1 satellite.

Helios is a next-generation Spectrometer that will observe the dynamic events in the solar corona. @isro
#Let_that_sink_in https://t.co/KIk5W7J460",the high energy l orbiting xray spectrometer helos developed by udaipur rajasthan solar observatory has been integrated into the adityal satellitehelios is a nextgeneration spectrometer that will observe the dynamic events in the solar corona letthatsinkin ,0.08666666666666667,0.33555555555555555,negative
"Coronavirus Covid-19  World Map for New Cases per 1 million of citizens
4/6/2023

More insights:
https://t.co/2y5PnwhINl

#coronavirus #COVID19  #COVID2019 #COVID2020 #COVID19Pandemic #CoronaUpdate #CoronavirusOutbreak #Covid19usa #Covid_19 #corona #covid19us #covid19uk https://t.co/GDJes108y7",coronavirus covid  world map for new cases per  million of citizensmore insightscoronavirus covid  covid covid covidpandemic coronaupdate coronavirusoutbreak covidusa covid corona covidus coviduk ,0.13636363636363635,0.45454545454545453,negative
"In 24 hours: 6,050 Covid cases, 28,303 active cases, 14 deaths in India

#thefreespeechmediareality #media #news #localnews #currentaffairs #covid #covid19 #covidcases #corona #infection #india #disease #health #healthnews #india

https://t.co/Cglh7XBY6w",in  hours  covid cases  active cases  deaths in indiathefreespeechmediareality media news localnews currentaffairs covid covid covidcases corona infection india disease health healthnews india,-0.13333333333333333,0.6,negative
Number of corona patients climbs up countrywide - The News International https://t.co/1LmeMmLVWV,number of corona patients climbs up countrywide  the news international ,0.0,0.0,negative
"How i wish the commissioner for health in Lagos state i mean the present one who was able to manage the corona virus issues with the help of our governor should be enlisted for minister of health, oduduwas do we agree on this pls retweet",how i wish the commissioner for health in lagos state i mean the present one who was able to manage the corona virus issues with the help of our governor should be enlisted for minister of health oduduwas do we agree on this pls retweet,0.0625,0.4375,negative
"India Corona: कोरोना की खौफनाक वापसी, 24 घंटों में 6 हजार से ज्यादा केस https://t.co/Fnbf1DwtKh #breakingnews #latestnews #latestnewsinhindi #todaysnewsinhindi #trendingnews",india corona करन क खफनक वपस  घट म  हजर स जयद कस  breakingnews latestnews latestnewsinhindi todaysnewsinhindi trendingnews,0.0,0.0,negative
"The word ‘coronated’ ……

I wonder if it’s a subliminal way of preparing the sleepy for the revelation that he’s a key player re ‘Corona’ virus?

Coronate means simply to have or wear a crown, coronet etc.
Think they used it re William the Conqueror  🤔

Just musing.
#NotMyKing https://t.co/LYyme6D93R",the word coronated i wonder if its a subliminal way of preparing the sleepy for the revelation that hes a key player re corona viruscoronate means simply to have or wear a crown coronet etcthink they used it re william the conqueror  just musingnotmyking ,0.0,0.6785714285714286,negative
"#stayhome is now #trending in #india

#besafe #covid19 #Corona https://t.co/e4w5hiy5ZQ",stayhome is now trending in indiabesafe covid corona ,0.0,0.0,negative
"Keep Plates, Pots and Pans ready...    Modi ji might soon ask Bhaktas to come out and create some nuisance (just to scare away Corona Virus) 😐😐😐😐 https://t.co/DkP4iCpOZF",keep plates pots and pans ready    modi ji might soon ask bhaktas to come out and create some nuisance just to scare away corona virus  ,0.2,0.5,positive
"ରାଜ୍ଯରେ ବଢିଲା କରୋନା ମାମଲା: ୨୪ ଘଣ୍ଟାରେ ଚିହ୍ନଟ ହେଲେ ୧୦୪ ଆକ୍ରାନ୍ତ @thesakala https://t.co/KWGiFs3FJk 
#Corona #CovidIsNotOver #COVID19 #Odisha",ରଜଯର ବଢଲ କରନ ମମଲ  ଘଣଟର ଚହନଟ ହଲ  ଆକରନତ   corona covidisnotover covid odisha,0.0,0.0,negative
"Sambalpur: Dr. Ramchandani donated his allowance money received for Covid duty to the woman who lost her husband due to Corona.
See more...
https://t.co/H5G430quj0
#onlinesambalpurnews #sambalpurnews #COVID19 
@DmSambalpur @Shankar69829406 @CMO_Odisha @MoSarkar5T @AnanyaDasIAS",sambalpur dr ramchandani donated his allowance money received for covid duty to the woman who lost her husband due to coronasee moreonlinesambalpurnews sambalpurnews covid     ,-0.125,0.375,negative
"Finally, the outermost part of a star's atmosphere is the corona, which if super-hot might be linked with convection in the outer layers.",finally the outermost part of a stars atmosphere is the corona which if superhot might be linked with convection in the outer layers,0.0,1.0,negative
"T.I.M.E most Influential 2023

#Shahrukhkhan @iamsrk Actor -India
#Mahsaamini  Protester -Iran
#Healthworkers Corona -WW
#princessHarry   Duke - UK
#Lionelmessi Footballer -Argentina

the poll included Michelle, Serena Williams, Mark Z.berg, Elon Musk, Brazil President Silva etc. https://t.co/mhrjym198E",time most influential shahrukhkhan  actor indiamahsaamini  protester iranhealthworkers corona wwprincessharry   duke  uklionelmessi footballer argentinathe poll included michelle serena williams mark zberg elon musk brazil president silva etc ,0.5,0.5,positive
"ఫోర్త్ వేవ్ లో హై రిస్క్ వీరికే..
Dr CL Venkat Rao About Corona 4th Wave | Omicron Variant BF 7 In India | #EhaTV

Watch More Here---&gt;https://t.co/W7yWhZV1Oy

@DrCLVENKATARAO1 #drclvenkatraoanalysis #coronavirusindia #Corona4thWave #COVID19 #omicron2023 #ehahealth",ఫరత వవ ల హ రసక వరకdr cl venkat rao about corona th wave  omicron variant bf  in india  ehatvwatch more heregt drclvenkatraoanalysis coronavirusindia coronathwave covid omicron ehahealth,0.5,0.5,positive
"MP-CG SuperFast News : Madhya Pradesh - Chhattisgarh में बढ़ने लगी Corona की रफ्तार

#MadhyaPradeshNews #SuperFastNews #ChhattisgarhNews https://t.co/GIWDSVz5m5",mpcg superfast news  madhya pradesh  chhattisgarh म बढन लग corona क रफतरmadhyapradeshnews superfastnews chhattisgarhnews ,0.0,0.0,negative
"Avan Bouncer,Police Ahh Vittu thaan Mithippaan https://t.co/wCbH8cs6bW",avan bouncerpolice ahh vittu thaan mithippaan ,0.0,0.0,negative
"Corona has become dangerous, every sixth person is infected in Delhi, pay attention to these signs https://t.co/Ba30EsNASO",corona has become dangerous every sixth person is infected in delhi pay attention to these signs ,-0.6,0.9,negative
देश भर में बढ़ते corona के मामले को लेकर action mode में केंद्र सरकार #health #covid19  @newshawkers ​@mansukhmandviya #centralgovt #newshawkers https://t.co/zKnFDHMR55,दश भर म बढत corona क ममल क लकर action mode म कदर सरकर health covid    centralgovt newshawkers ,0.1,0.1,negative
Elections are coming and so is Corona.🤒,elections are coming and so is corona,0.0,0.0,negative
"https://t.co/mZZl6g6zKI 
Kindly consider the issue,it's future of thousand https://t.co/LIqB3h4fpy per current trend,SSC is also following 1st Jan as age cut off date,Due to corona the general ones have suffer the most.@narendramodi @DoPTGoI @DrJitendraSingh", kindly consider the issueits future of thousand  per current trendssc is also following st jan as age cut off datedue to corona the general ones have suffer the most  ,0.19166666666666665,0.42083333333333334,positive
#SaturdayMorning  #COVIDー19 #Corona Study at home #math #tutoring at https://t.co/pLnSNgyRc2,saturdaymorning  covidー corona study at home math tutoring at ,0.0,0.0,negative
"Punjab Corona News: Corona figures rise again in Punjab, 100 cases reported in a day https://t.co/q81MPXJvtP",punjab corona news corona figures rise again in punjab  cases reported in a day ,0.0,0.0,negative
"Ye b likh do 2 saal corona tha , please give us one chance that we lost due to pandemic
#SSC_CGL_AGE_RECKONING_1_JAN 
@PMOIndia @DoPTGoI @ssc_official__ @aajtak @AmitShah @ssc_official__ @DrJitendraSingh @adityaranjanaka @RbeJain @ZeeNews @RahulGandhi https://t.co/NtLSdVJ0uO",ye b likh do  saal corona tha  please give us one chance that we lost due to pandemicssccglagereckoningjan            ,-0.125,0.375,negative
"“Thinking the Namibian cheetah might not understand Hindi, the forest officials and farmers present at the site were heard driving away the cheetah in English.”
After Go Corona Go, now this 🤦🏻‍♀️

https://t.co/anyHzPmaIf",thinking the namibian cheetah might not understand hindi the forest officials and farmers present at the site were heard driving away the cheetah in englishafter go corona go now this ,0.0,0.0,negative
Cgle 2023 is the last hope for many students. We lost so many opportunities during corona period.plz don't waste our last chance sir. The age reckoning date for ssc cgle 2023 should be 1 Jan 2023.🙏🙏 #SSC_CGL_AGE_RECKONING_1_JAN #PMOIndia #dopt,cgle  is the last hope for many students we lost so many opportunities during corona periodplz dont waste our last chance sir the age reckoning date for ssc cgle  should be  jan  ssccglagereckoningjan pmoindia dopt,0.16,0.22666666666666666,positive
Told you everything loud and clear,told you everything loud and clear,0.1,0.5916666666666667,negative
"The greatest glory in life, does not lie in never failing, but in rising every time we fall.",the greatest glory in life does not lie in never failing but in rising every time we fall,1.0,1.0,positive
"Rise And Shine

#Xanthic #Yellow #Golden #Corona #Circle #RiseAndShine #Flower #Macro #MacroPhotography #Nature #NaturePhotography https://t.co/lKnBRLaO2b",rise and shinexanthic yellow golden corona circle riseandshine flower macro macrophotography nature naturephotography ,0.15,0.25,positive
"India has recorded 6,050 fresh Covid cases in the past 24 hours, according to Union Health Ministry.
With 3,320 recoveries in the same time span, the total number of recoveries reached 4,41,85,858. The recovery rate currently at 98.75 per cent.
#India #COVID #Covid19 #Corona https://t.co/MZSwDIhlnt",india has recorded  fresh covid cases in the past  hours according to union health ministrywith  recoveries in the same time span the total number of recoveries reached  the recovery rate currently at  per centindia covid covid corona ,0.009999999999999998,0.40499999999999997,negative
"Vaccination slows amid rising cases of corona in UP, only 98 people vaccinated in state yesterday https://t.co/RDaLUoxavd",vaccination slows amid rising cases of corona in up only  people vaccinated in state yesterday ,0.0,1.0,negative
"Modi Government Alert Regarding Corona : કોરોનાને લઈને એલર્ટ મોદી સરકાર - India News Gujarat
#coronacases #coronaupdate #mansukhmandaviya #pmmodi #indianewsgujarat #Gujaratnews #TodayGujratiNews
https://t.co/KvwIgdGUBT",modi government alert regarding corona  કરનન લઈન એલરટ મદ સરકર  india news gujaratcoronacases coronaupdate mansukhmandaviya pmmodi indianewsgujarat gujaratnews todaygujratinews,0.0,0.0,negative
Me gusto un chingo wey https://t.co/3qqRVVMny5,me gusto un chingo wey ,0.0,0.0,negative
"The High Energy L-1 Orbiting X-ray Spectrometer (HEL1OS) developed by Udaipur, Rajasthan Solar Observatory has been integrated into the Aditya-L1 satellite.

Helios is a next-generation Spectrometer that will observe the dynamic events in the solar corona. https://t.co/drG0xrPZuG",the high energy l orbiting xray spectrometer helos developed by udaipur rajasthan solar observatory has been integrated into the adityal satellitehelios is a nextgeneration spectrometer that will observe the dynamic events in the solar corona ,0.08666666666666667,0.33555555555555555,negative
"#SSC_CGL_AGE_RECKONING_1_JAN 

@DoPTGoI
@DrJitendraSingh 
Bahut jhela ha corona me please give us our chance we need our chance",ssccglagereckoningjan  bahut jhela ha corona me please give us our chance we need our chance,0.0,0.0,negative
"Why is no one masking-up yet? No aggressive increase in testing, yet to see distancing protocols again..
Almost everyone around me is having persistent cough cold. We don't know how our bodies would respond to #covid in future. Thankfully no increase in hosp. admissions. #Corona",why is no one maskingup yet no aggressive increase in testing yet to see distancing protocols againalmost everyone around me is having persistent cough cold we dont know how our bodies would respond to covid in future thankfully no increase in hosp admissions corona,-0.3,0.5625,negative
"Let's prioritize our health today and every day. Happy World Health Day!
#worldhealthday #covid #health #coronavirus #worldhealthorganization #stayhome #who #staysafe #healthylifestyle #healthday #healthcare #worldhealth #india #stayhealthy #healthy #doctors #nurses #corona https://t.co/a5zHT0dITd",lets prioritize our health today and every day happy world health dayworldhealthday covid health coronavirus worldhealthorganization stayhome who staysafe healthylifestyle healthday healthcare worldhealth india stayhealthy healthy doctors nurses corona ,0.65,0.75,positive
"READ || Joint Tactical Headquarters KwaZulu-Natal Bids Farewell to its Operation CORONA soldiers.

https://t.co/zjekeQHOPi

#SANDF
#JointOperationsDivision
#JointOpsKwaZuluNatal
#OperationCORONA https://t.co/gkwBRxJUM4",read  joint tactical headquarters kwazulunatal bids farewell to its operation corona soldierssandfjointoperationsdivisionjointopskwazulunataloperationcorona ,0.0,0.0,negative
"Again it is corona everywhere 😷
Me too down with fever ...stay safe",again it is corona everywhere me too down with fever stay safe,0.17222222222222222,0.3944444444444445,positive
"The return of the corona era as before! 20,000 cases per day to start arriving by May – claims IIT scientist https://t.co/GBKqxtTnBJ",the return of the corona era as before  cases per day to start arriving by may  claims iit scientist ,0.0,0.0,negative
"#PadmaVibhushan.
#AkhileshYadav _ who had called Corona Vaccine as ""BJP ki Vaccine"" _ has received the award on behalf of Late Mulayam Singh Yadav. 🙂
● When #BharatRatna was awarded to Pranab Mukherjee, neither Soniya Gandhi nor Rahul Gandhi attended the Award Ceremony.",padmavibhushanakhileshyadav  who had called corona vaccine as bjp ki vaccine  has received the award on behalf of late mulayam singh yadav  when bharatratna was awarded to pranab mukherjee neither soniya gandhi nor rahul gandhi attended the award ceremony,-0.3,0.6,negative
"Am always happy with my life style ,but trying to have someone soon https://t.co/apwbSi5S5I",am always happy with my life style but trying to have someone soon ,0.8,1.0,positive
"In Japan they are still lost. Every day the amount of covid-19 infections is still being posted. People still wear those ridiculous face masks and a corona test or vaccination proof is needed to enter the country (from the Netherlands). Stop fooling the people, it's over.",in japan they are still lost every day the amount of covid infections is still being posted people still wear those ridiculous face masks and a corona test or vaccination proof is needed to enter the country from the netherlands stop fooling the people its over,-0.3333333333333333,1.0,negative
"Above, a standard digital camera captured a particularly active and colorful auroral corona that occurred last week above Alberta, Canada.",above a standard digital camera captured a particularly active and colorful auroral corona that occurred last week above alberta canada,0.023809523809523808,0.18095238095238098,negative
#NewProfilePic https://t.co/rUxNQjagrV,newprofilepic ,0.0,0.0,negative
"Not a single recruitment for Diploma Holder in this 4 years due to corona pandemic. B.E and https://t.co/1OB0nVS9xA Students can apply for higher post through MPSC
 @Deepakk75058621 @CMOMaharashtra @AjitPawarSpeaks @supriya_sule @RealBacchuKadu @AbhiPawarBJP 
#Release_JE_Vacancy",not a single recruitment for diploma holder in this  years due to corona pandemic be and  students can apply for higher post through mpsc       releasejevacancy,0.05357142857142857,0.36309523809523814,negative
"Coronavirus Covid-19  World Daily Report
4/6/2023

More insights:
https://t.co/2y5PnwhINl

#coronavirus #COVID19  #COVID2019 #COVID2020 #COVID19Pandemic #CoronaUpdate #CoronavirusOutbreak #Covid19usa #Covid_19 #corona #covid19us #covid19uk https://t.co/jr4pPsJNtk",coronavirus covid  world daily reportmore insightscoronavirus covid  covid covid covidpandemic coronaupdate coronavirusoutbreak covidusa covid corona covidus coviduk ,0.0,0.0,negative
"Corona surge in Chhattisgarh, over 100 new cases recorded in a day
#latestnews #coronavirus #who #coronaupdate #cgnews #india #chhattisgarh #todayupdates #covid_19 #updates #raipur #bilashpur #newsplus21
https://t.co/QUu1isw99i",corona surge in chhattisgarh over  new cases recorded in a daylatestnews coronavirus who coronaupdate cgnews india chhattisgarh todayupdates covid updates raipur bilashpur newsplus,0.13636363636363635,0.45454545454545453,negative
"Corona virus in India: The speed of corona in the country is not stopping, the number of patients has increased by 100 percent in four days https://t.co/ceDFz6ztZl",corona virus in india the speed of corona in the country is not stopping the number of patients has increased by  percent in four days ,0.0,0.0,negative
"SSC_CGL_AGE_RECKONING_1_JAN
@DoPTGoI @PMOIndia @DrJitendraSingh @TheLallantop @RaMoSirOfficial @abhinaymaths 
Give UR Last chance due to 2 year corona pandemic , last year exam pattern change , recession 
Please change age reckoning date to 1.1.2023 in SSC CGLE 2023 🙏🙏🙏",ssccglagereckoningjan      give ur last chance due to  year corona pandemic  last year exam pattern change  recession please change age reckoning date to  in ssc cgle  ,-0.041666666666666664,0.16944444444444443,negative
Number of corona patients climbs up countrywide https://t.co/IvFTNAAS2B #COVID19 #Covid,number of corona patients climbs up countrywide  covid covid,0.0,0.0,negative
"My brother,you are the cause of every hardship and disasters that Kenyans have gone through since independence. You are the reason why rains fail every year,you are the reason locusts invaded us,you are the reason corona befell on us.",my brotheryou are the cause of every hardship and disasters that kenyans have gone through since independence you are the reason why rains fail every yearyou are the reason locusts invaded usyou are the reason corona befell on us,-0.5,0.29999999999999993,negative
"29 - Corona is mentioned for the first time and kinda, jokingly, like it's bird flu or something. Interested to see where this goes. It's Feb 2020

#psychodyssey",  corona is mentioned for the first time and kinda jokingly like its bird flu or something interested to see where this goes its feb psychodyssey,0.25,0.41666666666666663,positive
"Around 40% of Long COVID Patients Face Sleep Issues a New Report Shows

Long COVID Patients Face Sleep Issues, with Black patients being up to three times more likely to suffer from these disturbances.
Stay Updated: https://t.co/y8kKYVXkOE

#covid #sleep #sleepissue #news #corona https://t.co/o1sHZL2dNH",around  of long covid patients face sleep issues a new report showslong covid patients face sleep issues with black patients being up to three times more likely to suffer from these disturbancesstay updated covid sleep sleepissue news corona ,0.08393939393939394,0.5575757575757576,negative
"Corona New Variant: मिला कोरोना का नया वेरिएंट XBB.1.9.1, 68 देशों में फैला चुका ये Covid Variant- WHO 
#Coronavirus #CoronaNewVarient  
https://t.co/czFtUf6izG",corona new variant मल करन क नय वरएट xbb  दश म फल चक य covid variant who coronavirus coronanewvarient  ,0.13636363636363635,0.45454545454545453,negative
yarab ana leh makontsh awl dof3a fl corona,yarab ana leh makontsh awl dofa fl corona,0.0,0.0,negative
"ଦେଶରେ ପୁଣି ବଢିଲା କରୋନା ସଂକ୍ରମଣ: ୨୪ ଘଣ୍ଟାରେ ଚିହ୍ନଟ ହେଲେ ୬ ହଜାରରୁ ଉର୍ଦ୍ଧ୍ବ ଆକ୍ରାନ୍ତ @thesakala https://t.co/qMhANHOozH 
#Corona #CovidIsNotOver #COVID19 #India",ଦଶର ପଣ ବଢଲ କରନ ସକରମଣ  ଘଣଟର ଚହନଟ ହଲ  ହଜରର ଉରଦଧବ ଆକରନତ   corona covidisnotover covid india,0.0,0.0,negative
Just got my COVID shot again oh that whore corona not touching me! https://t.co/w45Pj9bqqy,just got my covid shot again oh that whore corona not touching me ,-0.25,0.5,negative
"You can’t never keep your immature comments to yourself… 
can you juan? 😑🙄",you cant never keep your immature comments to yourself can you juan ,0.0,0.0,negative
"Seriously Damned Corona....
Seeing and hearing the effect it had on Tannies... breaks my heart...
I was comforted by them during that period... but they were breaking..🥺🥺🥺🥺
🔗https://t.co/kjEDnze7kK",seriously damned coronaseeing and hearing the effect it had on tannies breaks my hearti was comforted by them during that period but they were breaking,-0.3333333333333333,0.6666666666666666,negative
Believe I Miraculously managed to get corona......,believe i miraculously managed to get corona,0.0,0.0,negative
"Sun's environment appears millions of degrees warmer than its surface https://t.co/Db1dhHeDxI 
#Belga #FlandersNewsService 
#Science #Sun #Corona #EUItelescope https://t.co/rSTEccj1y0",suns environment appears millions of degrees warmer than its surface  belga flandersnewsservice science sun corona euitelescope ,0.0,0.0,negative
Bro I’ve been sober off everything lately and im buzzing off half a corona 💀,bro ive been sober off everything lately and im buzzing off half a corona ,-0.12222222222222222,0.32222222222222224,negative
The courage of the conductor and driver of the DTC bus who did their duty in Corona caring for themselves and their families,the courage of the conductor and driver of the dtc bus who did their duty in corona caring for themselves and their families,0.0,0.0,negative
"After corona and Global recession fear, the SSC has deprived thousands of candidates of their rightful chance to appear in CGL 2023 exam.
Such change in cut off age limit is not in the interest of lakhs of candidates
@DrJitendraSingh @DoPTGoI 
#SSC_CGL_AGE_RECKONING_1_JAN",after corona and global recession fear the ssc has deprived thousands of candidates of their rightful chance to appear in cgl  examsuch change in cut off age limit is not in the interest of lakhs of candidates  ssccglagereckoningjan,0.0,0.0,negative
"कोविड एक बार फिर ले रहा विकराल रुप, 24 घंटे में मामला 6 हजार के पार @COVIDNewsByMIB @covid19indiaorg @MoHFW_INDIA @WHO @BJP4India @PMOIndia @AamAadmiParty #fight #Corona #CovidIsntOver #Trending #TrendingNews #TrendingHot #trending2023 #viral 
https://t.co/1jO4tNQvrx",कवड एक बर फर ल रह वकरल रप  घट म ममल  हजर क पर        fight corona covidisntover trending trendingnews trendinghot trending viral ,0.0,0.0,negative
Congratulations to the staff of YMCA Corona-Norco and Cerritos for an incredible improv workshop! They are all such fantastic leaders! https://t.co/yhBGN6wKgd,congratulations to the staff of ymca coronanorco and cerritos for an incredible improv workshop they are all such fantastic leaders ,0.43333333333333335,0.7666666666666666,positive
Corona Vaccine is also a Scam,corona vaccine is also a scam,0.0,0.0,negative
Still in #Sweden even today more than 85 % of those who die with #covid are not receiving any healthcare at hospitals because the Swedish strategy from #fhm &amp; other authorities is to minimize the hospital-beds for covid as much as they can! #svpol #Swedengate #corona #Sverige https://t.co/ryomSe7oCh,still in sweden even today more than   of those who die with covid are not receiving any healthcare at hospitals because the swedish strategy from fhm amp other authorities is to minimize the hospitalbeds for covid as much as they can svpol swedengate corona sverige ,0.19166666666666665,0.35833333333333334,positive
"We definitely don't need another lockdown in this planet, the adrenaline rush was crazy after the end of Corona Lockdown, many protest, challenges etc were on.",we definitely dont need another lockdown in this planet the adrenaline rush was crazy after the end of corona lockdown many protest challenges etc were on,-0.033333333333333326,0.6333333333333333,negative
"We request SSC to increase the age limit to 28 years and 31 years. Corona has snatched 2 years from our life already, we didn't get sufficient time to crack tough exams like this. Please do hear us. Otherwise our life is doomed. Plzzz🙏
#SSC_CGL_AGE_RECKONING_1_JAN",we request ssc to increase the age limit to  years and  years corona has snatched  years from our life already we didnt get sufficient time to crack tough exams like this please do hear us otherwise our life is doomed plzzzssccglagereckoningjan,-0.3888888888888889,0.8333333333333334,negative
"#coronavirusindia - भारत में फिर से बढ़ा कोरोना का खतरा, 1 दिन में 13 फीसदी बढ़े केस

@WHO @DrTedros @mansukhmandviya @MoHFW_INDIA 

#CoronaUpdate #coronacasesinindia #CoronavirusOutbreak #corona #COVID19 #covidpositive #omicron #Latestnews #moneycontrol 
https://t.co/qhi6gg5pVt",coronavirusindia  भरत म फर स बढ करन क खतर  दन म  फसद बढ कस    coronaupdate coronacasesinindia coronavirusoutbreak corona covid covidpositive omicron latestnews moneycontrol ,0.0,0.0,negative
"I can fall asleep in the car, at work, on a bench, in the club, after drinking coffee and energy drinks. I love my sleep. Buttt let it be when I need to fall asleep and I cannot 🙃",i can fall asleep in the car at work on a bench in the club after drinking coffee and energy drinks i love my sleep buttt let it be when i need to fall asleep and i cannot ,0.5,0.6,positive
Maundy Thursday service tonight was awesome! Elder Justin Corona did a great job! #HoodGrace #Lynwood #ReformedChurchLA https://t.co/7H5k3WlxhE,maundy thursday service tonight was awesome elder justin corona did a great job hoodgrace lynwood reformedchurchla ,0.9,0.875,positive
"Corona Virus : कोविड को लेकर एक्शन में सरकार, मनसुख मांडविया आज राज्यों के स्वास्थ्य मंत्रियों के साथ करेंगे बैठक https://t.co/ppKzrJJGl8 
@mansukhmandviya @JanbhawnaTimes 

#Corona #Covid #COVID19 #MansukhMandaviya #CoronaCase #CovidCases #JBTNews #JanbhawnaTimes",corona virus  कवड क लकर एकशन म सरकर मनसख मडवय आज रजय क सवसथय मतरय क सथ करग बठक    corona covid covid mansukhmandaviya coronacase covidcases jbtnews janbhawnatimes,0.0,0.0,negative
"Okay, so it's #WorldHealthDay2023 
Keep safe &amp; wear masks, but please, no more corona anymore 🙏",okay so its worldhealthday keep safe amp wear masks but please no more corona anymore ,0.25,0.5,positive
"The cringe of Irish people really is something else, it’s like they have the most deep-seated inferiority complex of any people on Earth😆
It’s embarrassing how badly they need a pat on the head😖
#GoodFridayAgreement #GFA25 #sleepyjoe #joebiden #headpat #ireland #bidenvisit #USA",the cringe of irish people really is something else its like they have the most deepseated inferiority complex of any people on earthits embarrassing how badly they need a pat on the headgoodfridayagreement gfa sleepyjoe joebiden headpat ireland bidenvisit usa,-0.05999999999999998,0.35333333333333333,negative
"Not a single recruitment for Diploma Holder in this 4 years due to corona pandemic. B.E and https://t.co/yCvJuAG97P Students can apply for higher post through MPSC

 @Deepakk75058621 @CMOMaharashtra @AjitPawarSpeaks  
@Dev_Fadnavis 
#Release_JE_Vacancy 
#Only_Diploma_For_JE",not a single recruitment for diploma holder in this  years due to corona pandemic be and  students can apply for higher post through mpsc      releasejevacancy onlydiplomaforje,0.05357142857142857,0.36309523809523814,negative
"Suggestion twitter message should be as under
#SSC_CGL_AGE_RECKONING_1_JAN
There is urgent need of reforms in the recruitment process  in view of losses occured due to Corona and huge unemployment.
1. Make  1 st january as the cut off date for age recokning as the uniform date",suggestion twitter message should be as underssccglagereckoningjanthere is urgent need of reforms in the recruitment process  in view of losses occured due to corona and huge unemployment make   st january as the cut off date for age recokning as the uniform date,0.13750000000000004,0.6375,negative
"#SSC_CGL_AGE_RECKONING_1_JAN
There is urgent need of reforms in the recruitment process  in view of losses occured due to Corona and huge unemployment.
1. Make  1 st january as the cut off date for age recokning as the uniform date for all Central Government services",ssccglagereckoningjanthere is urgent need of reforms in the recruitment process  in view of losses occured due to corona and huge unemployment make   st january as the cut off date for age recokning as the uniform date for all central government services,0.09166666666666669,0.5083333333333333,negative
"India has logged 6,050 fresh coronavirus cases, the highest in 203 days.

#Covid #Corona #India #Coronavirus #Pandemic 
https://t.co/X426cTaK4C https://t.co/DPF13rvqbA",india has logged  fresh coronavirus cases the highest in  dayscovid corona india coronavirus pandemic  ,0.3,0.5,positive
"#SSC_CGL_AGE_RECKONING_1_JAN
There is urgent need of reforms in the recruitment process  in view of losses occured due to Corona and huge unemployment.
Make 32 years as the maximum age for  all posts where minimum qualification is Bachelor' degree  and 30  for Higher Sec. posts.",ssccglagereckoningjanthere is urgent need of reforms in the recruitment process  in view of losses occured due to corona and huge unemploymentmake  years as the maximum age for  all posts where minimum qualification is bachelor degree  and   for higher sec posts,0.10625000000000004,0.59375,negative
